riseTime,millerTime,Vge_plateau,max_dVge,max_dIdt,fallTime,Vce_overshoot,Vge_max,Eon_mean,Eoff_mean,Esw_mean,Esw_max,dEsw_dIc,tOn_mean,tOff_mean,tOff_max,t_ratio,Vce_50A,Vce_100A,Vce_275A,Vce_550A,Vce_1200A,Vce_2500A,Vce_3400A,Ic_1_5V,Ic_2_5V,Ic_4V,Ic_6V,Ic_8V,Ic_10V,mean_dIdV,max_dIdV,area_IV,mean_Ic_highV,HealthState
8.00E-08,3.00E-07,7.966377937,305964745.4,23220741.26,1.49E-06,0.006741123,8.108533563,6.42E-05,6.25E-05,0.000126701,0.000633503,-2.53E-05,1.32E-07,1.34E-07,6.70E-07,1.015151515,1.390276958,1.885736343,10,10,10,10,10,62.89514148,120.1413277,122.1921145,124.8868565,127.5375282,130.1454201,12.89209226,119.7521898,1058.743475,128.9101753,Healthy
7.00E-08,2.60E-07,7.989371921,311523395.4,31816347.25,5.50E-07,0.009366033,8.119479692,6.05E-05,6.30E-05,0.000123494,0.000617472,-2.47E-05,1.22E-07,1.36E-07,6.80E-07,1.114754098,1.388130024,1.83407662,10,10,10,10,10,63.793266,135.3595168,137.7867709,140.8073856,143.7779049,146.6998153,14.5319123,123.9485126,1185.435443,145.3158884,Healthy
7.00E-08,2.90E-07,7.986961929,308531962.2,28027820.38,8.00E-07,0.00864089,8.118217012,6.05E-05,6.30E-05,0.000123494,0.000617472,-2.47E-05,1.22E-07,1.36E-07,6.80E-07,1.114754098,1.388130024,1.83407662,10,10,10,10,10,63.793266,135.3595168,137.7867709,140.8073856,143.7779049,146.6998153,14.5319123,123.9485126,1185.435443,145.3158884,Healthy
8.00E-08,3.00E-07,7.966375858,305964744.9,23638056.05,1.49E-06,0.006747275,8.108981019,6.05E-05,6.30E-05,0.000123494,0.000617472,-2.47E-05,1.22E-07,1.36E-07,6.80E-07,1.114754098,1.388130024,1.83407662,10,10,10,10,10,63.793266,135.3595168,137.7867709,140.8073856,143.7779049,146.6998153,14.5319123,123.9485126,1185.435443,145.3158884,Healthy
7.00E-08,2.60E-07,7.989369695,311523419.6,32368794.76,5.50E-07,0.009396421,8.119875756,5.78E-05,6.29E-05,0.000120664,0.000603321,-2.41E-05,1.16E-07,1.36E-07,6.80E-07,1.172413793,1.388838572,1.805912618,10,10,10,10,10,64.16794866,148.0289847,153.1099625,156.4524557,159.7389613,162.9711565,16.1436982,127.5049878,1308.035778,161.4403106,Healthy
7.00E-08,2.90E-07,7.986960994,308531962,28521164.87,8.00E-07,0.008665707,8.118726432,5.78E-05,6.29E-05,0.000120664,0.000603321,-2.41E-05,1.16E-07,1.36E-07,6.80E-07,1.172413793,1.388838572,1.805912618,10,10,10,10,10,64.16794866,148.0289847,153.1099625,156.4524557,159.7389613,162.9711565,16.1436982,127.5049878,1308.035778,161.4403106,Healthy
8.00E-08,3.00E-07,7.966377585,305964743.6,24072733.03,1.49E-06,0.00675487,8.109436497,5.78E-05,6.29E-05,0.000120664,0.000603321,-2.41E-05,1.16E-07,1.36E-07,6.80E-07,1.172413793,1.388838572,1.805912618,10,10,10,10,10,64.16794866,148.0289847,153.1099625,156.4524557,159.7389613,162.9711565,16.1436982,127.5049878,1308.035778,161.4403106,Healthy
7.00E-08,2.60E-07,7.989368471,311523438.2,32950343.29,5.50E-07,0.009430009,8.120275814,5.53E-05,6.31E-05,0.000118389,0.000591945,-2.37E-05,1.10E-07,1.36E-07,6.80E-07,1.236363636,1.391538048,1.791087995,10,10,10,10,10,64.14658206,157.9335123,168.1170919,171.777075,175.3753356,178.9137338,17.72292344,129.9245872,1426.235179,177.2378956,Warning
7.00E-08,3.00E-07,7.986961569,308531962.2,29048180.04,8.00E-07,0.008693647,8.119242261,5.53E-05,6.31E-05,0.000118389,0.000591945,-2.37E-05,1.10E-07,1.36E-07,6.80E-07,1.236363636,1.391538048,1.791087995,10,10,10,10,10,64.14658206,157.9335123,168.1170919,171.777075,175.3753356,178.9137338,17.72292344,129.9245872,1426.235179,177.2378956,Warning
8.00E-08,3.00E-07,7.966376374,305964743.2,24538066.17,1.49E-06,0.006764144,8.109911198,5.53E-05,6.31E-05,0.000118389,0.000591945,-2.37E-05,1.10E-07,1.36E-07,6.80E-07,1.236363636,1.391538048,1.791087995,10,10,10,10,10,64.14658206,157.9335123,168.1170919,171.777075,175.3753356,178.9137338,17.72292344,129.9245872,1426.235179,177.2378956,Warning
7.00E-08,2.60E-07,7.989370033,311523426.8,33546680.95,5.50E-07,0.009466031,8.120657884,5.33E-05,6.31E-05,0.000116441,0.000582203,-2.33E-05,1.06E-07,1.36E-07,6.80E-07,1.283018868,1.39568781,1.783633869,10,10,10,10,10,63.82325408,165.6470894,182.7775706,186.7503785,190.6559017,194.496176,19.26648136,132.0086805,1539.837018,192.6773873,Warning
7.00E-08,3.00E-07,7.986961911,308531962.4,29588638.89,8.00E-07,0.008723553,8.119754343,5.33E-05,6.31E-05,0.000116441,0.000582203,-2.33E-05,1.06E-07,1.36E-07,6.80E-07,1.283018868,1.39568781,1.783633869,10,10,10,10,10,63.82325408,165.6470894,182.7775706,186.7503785,190.6559017,194.496176,19.26648136,132.0086805,1539.837018,192.6773873,Warning
8.00E-08,3.10E-07,7.966375581,305964746,25016076.43,1.49E-06,0.006774633,8.110400343,5.33E-05,6.31E-05,0.000116441,0.000582203,-2.33E-05,1.06E-07,1.36E-07,6.80E-07,1.283018868,1.39568781,1.783633869,10,10,10,10,10,63.82325408,165.6470894,182.7775706,186.7503785,190.6559017,194.496176,19.26648136,132.0086805,1539.837018,192.6773873,Warning
